Churn,Tenure,Techie,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure
1,4.617824,0,12.99114,10,0,1
0,2.237975,0,11.55503,12,1,0
0,12.14453,0,10.26872,13,1,0
0,23.86996,0,5.547264,12,1,2
1,7.495281,0,12.33937,14,3,1
0,8.756923,0,9.360451,10,2,2
0,5.874949,0,5.272185,14,0,0
0,7.238006,1,12.18282,12,1,0
0,5.449246,0,10.68361,11,1,0
0,5.614074,1,7.043901,9,1,0
0,4.534721,0,4.652367,12,1,0
1,10.06395,0,11.83935,12,0,1
0,22.12945,1,16.16998,19,1,0
0,15.51392,1,9.097873,14,3,0
1,4.526424,1,12.41174,13,1,1
1,6.183692,0,11.64528,14,2,1
1,17.27999,0,8.721081,14,1,0
0,3.628867,1,15.35399,10,2,0
0,4.888977,0,12.20093,8,1,0
0,4.431604,0,5.566881,12,0,0
0,8.377189,0,15.31929,10,0,0
1,21.09953,0,10.2098,15,1,1
1,1.989684,0,8.659247,11,1,0
1,17.55759,1,12.84399,14,1,0
0,10.55294,0,10.19629,11,1,1
1,8.436679,0,14.47447,12,1,1
1,15.2198,1,9.289829,11,0,0
1,9.436909,0,10.00097,14,3,0
1,13.50244,1,17.44685,7,0,0
1,1.717359,1,10.81239,10,0,1
1,2.199825,0,4.06556,10,1,1
1,1.387769,1,8.92923,13,1,1
1,10.39542,0,11.30999,11,1,0
1,9.026366,0,10.98554,12,1,0
0,1.500082,0,10.44775,14,0,1
1,4.243723,0,6.654657,14,0,0
1,1.736879,0,10.27957,12,0,0
1,7.359812,0,16.84547,16,0,0
1,9.328119,1,6.652103,10,2,0
0,17.98715,0,14.62764,12,1,1
0,25.68869,0,9.653367,16,1,0
0,16.21818,0,12.1002,9,0,0
0,9.499599,0,12.48083,14,0,0
1,1.13143,0,8.90737,11,0,0
1,6.472433,1,11.38017,11,3,0
0,3.155929,0,7.131124,13,2,0
0,11.88503,0,12.94698,16,2,0
0,4.448953,0,9.31691,16,2,0
1,8.962034,1,12.33102,9,0,0
1,1.796113,0,9.532535,12,2,0
1,2.972634,0,8.855708,14,0,0
1,10.22422,0,11.92649,12,0,1
0,7.650642,1,5.942798,9,0,0
1,2.945436,1,7.427575,12,1,0
0,5.294527,0,9.093452,12,2,2
0,6.128314,0,13.64111,13,0,0
0,4.213099,0,11.86197,10,0,0
0,11.16116,0,8.884712,10,2,1
0,23.22012,0,7.88571,9,1,1
0,13.81356,0,13.20709,15,0,0
1,7.923777,0,10.3891,7,1,0
0,1.992273,0,6.228557,12,1,0
0,14.60084,0,11.28384,11,0,0
1,6.512117,0,5.371834,13,0,0
1,16.15139,0,6.185,8,2,0
1,8.257765,0,10.10886,10,1,1
1,7.193929,0,5.269672,14,0,0
1,8.527084,0,12.15104,13,0,1
0,11.84082,0,6.162241,12,0,0
1,3.660516,0,9.217962,16,0,0
1,12.22942,0,12.10772,11,0,0
0,16.57284,0,11.78093,9,1,0
1,15.80736,0,8.227196,11,1,1
0,8.295192,0,5.57327,10,0,1
1,11.38275,0,3.27964,13,0,0
1,6.780515,0,3.059459,12,0,0
1,8.27839,0,9.367555,12,0,1
1,9.151288,0,14.48109,11,0,0
0,1.835564,0,12.01958,8,0,0
0,10.44767,0,12.7185,17,1,0
1,8.612474,0,6.796318,11,0,0
0,3.122125,1,5.737969,12,2,1
1,10.49269,0,7.618887,11,2,0
1,5.679237,0,11.26555,10,1,0
0,1.050155,0,9.505342,10,1,1
1,10.68972,0,8.304309,9,0,1
0,2.210399,0,4.823366,10,1,0
1,18.2103,0,12.01856,14,1,1
1,13.09427,0,10.67666,10,1,0
1,1.201025,1,8.343598,15,0,1
0,6.246939,0,8.630403,14,1,1
1,4.600047,0,10.3229,13,3,1
1,9.30555,0,4.509935,15,3,0
1,18.55263,0,5.959998,19,0,0
0,13.12228,1,10.90456,6,1,0
0,10.51089,0,11.44963,11,1,0
1,12.81579,0,11.17062,12,2,1
0,11.16354,1,7.365589,11,1,0
0,12.01983,0,11.35748,18,0,0
0,6.021823,0,9.635516,19,1,0
0,23.99384,0,13.45991,15,1,0
1,8.100668,0,9.79011,8,1,0
0,18.47356,0,9.22053,14,3,1
0,14.62117,0,8.63279,9,0,2
0,12.95415,0,11.48109,11,0,0
0,3.588245,1,9.850349,8,2,1
0,14.36866,0,6.257899,18,1,1
1,6.30655,0,10.45045,10,1,0
0,18.94429,0,9.21677,12,0,0
0,3.474901,1,10.30116,17,0,0
1,3.341126,0,11.91801,15,2,1
0,4.761845,0,9.662081,12,1,1
0,20.22924,0,7.154983,12,1,0
0,6.487048,0,8.73353,9,1,1
0,20.32585,0,4.984535,11,1,2
1,12.24637,1,9.818035,17,0,0
1,14.63647,1,7.290001,16,3,0
0,4.833414,0,12.22851,5,3,1
0,5.705638,0,11.64795,7,0,0
1,12.55315,0,10.37839,15,0,0
1,1.059865,0,7.319997,9,1,0
1,13.47613,0,9.457995,7,0,1
0,9.887746,0,12.55328,8,2,0
0,6.853152,1,15.71715,15,3,0
1,2.213342,0,4.945596,14,0,1
1,5.954975,0,10.5802,12,1,0
1,8.316193,1,10.42441,10,2,0
0,8.081086,1,12.10189,13,1,0
1,5.000016,0,14.08029,12,0,0
1,3.469341,0,10.35591,12,2,2
1,7.874579,1,12.47126,6,0,1
0,11.70115,0,12.24189,21,2,0
1,3.890319,0,13.15573,14,0,0
0,14.7867,0,10.15032,12,1,0
1,11.71559,0,8.528837,12,0,0
1,4.995373,0,11.6262,15,0,0
0,11.56278,0,10.25116,17,0,0
1,18.7404,0,8.383382,9,2,0
0,8.479465,0,4.742341,15,0,0
0,13.03957,0,11.57381,10,0,0
0,4.99913,0,9.92207,12,2,1
1,2.108436,0,13.42022,10,0,2
0,4.848049,0,11.02021,9,1,0
1,12.67943,0,12.5508,8,1,1
1,11.2075,0,9.074415,11,1,0
0,7.837878,0,2.874643,16,1,0
1,4.845811,0,6.80751,11,0,0
0,3.852241,0,4.628556,16,1,1
1,11.55831,0,12.97945,5,2,0
0,5.389466,0,9.108418,18,1,0
0,10.93329,0,12.52668,12,1,1
1,8.259716,0,12.84461,13,0,1
1,3.157767,0,6.597598,14,0,0
1,2.185047,0,14.413,12,0,0
1,4.612442,0,10.17097,12,1,0
0,10.75614,1,11.05648,14,1,1
0,14.37481,0,7.831413,13,1,0
0,5.447689,0,8.758616,13,0,2
1,12.29962,0,2.463144,14,1,1
0,12.57563,0,9.329583,7,0,0
0,7.606099,0,6.029026,14,0,1
1,6.79324,0,9.909339,15,1,0
0,21.0878,0,9.570126,8,1,0
1,15.33274,0,11.31573,8,1,0
0,11.47008,0,12.76234,13,1,1
0,3.631024,1,7.834846,15,0,0
1,27.0293,0,11.09531,13,2,0
1,13.21554,1,5.561109,11,3,0
1,15.97096,0,15.02079,8,3,0
0,8.0239,0,6.101071,10,0,0
1,5.448172,0,10.43971,15,1,0
0,8.306218,0,12.98257,9,1,0
1,3.600682,0,9.983208,16,2,0
1,4.459993,0,6.458755,14,2,0
0,11.40421,0,8.044454,5,1,1
1,12.86853,0,11.61411,15,0,1
0,9.546909,0,11.33707,6,1,0
1,4.424083,0,9.974199,16,3,0
1,1.462471,0,7.681019,12,1,0
1,9.952476,0,6.327621,10,0,0
0,1.133367,0,14.11844,11,0,0
1,14.40435,0,10.12377,12,1,0
1,4.300397,0,9.651896,14,0,0
1,8.36006,0,7.798421,12,0,0
1,9.693608,1,10.45427,12,0,1
0,8.24734,0,12.77256,9,1,0
1,10.8754,0,11.35043,7,1,0
1,6.067975,0,8.270725,14,1,1
0,5.602813,0,11.39269,8,1,0
0,9.938487,0,6.726676,9,0,0
1,13.96391,0,8.989551,12,2,0
0,9.841833,0,9.818493,8,1,0
0,5.129029,1,12.54048,16,0,0
0,3.612294,0,7.580234,13,1,1
0,9.430096,0,13.1997,14,2,0
0,6.699323,0,4.527242,15,1,1
0,6.895966,0,14.83341,15,3,0
1,16.56847,0,12.09619,13,0,1
0,16.71459,1,6.601125,11,1,0
1,16.48485,0,13.01529,10,3,1
0,2.458795,1,16.09553,13,0,0
0,6.6307,0,10.32418,12,0,0
0,11.52687,0,7.070888,16,0,1
0,2.984004,1,10.80585,8,2,0
1,4.646695,0,8.868239,8,1,1
0,22.24529,0,8.733741,11,1,0
0,14.89363,0,7.364011,8,1,0
0,6.140643,0,13.28585,12,2,0
0,19.6274,0,6.889062,16,1,1
0,13.49323,0,7.580987,13,0,0
0,12.69289,1,9.653612,5,0,0
0,18.58829,0,10.82253,11,2,1
1,14.34935,0,8.059068,11,0,1
1,7.881289,0,8.226403,10,1,0
1,4.63962,0,9.904595,14,2,0
0,10.76391,0,10.36695,16,2,0
0,12.47148,0,11.00923,12,0,0
0,8.387102,0,13.03944,9,1,0
1,12.89076,0,11.76312,9,1,1
1,6.726078,1,6.146076,12,2,1
0,14.72164,0,9.92622,11,1,0
1,6.915354,0,2.747035,13,0,1
1,12.23126,1,12.2307,9,0,2
0,11.26136,0,6.018375,16,0,0
1,9.448434,0,12.54931,13,0,0
0,21.25517,0,12.76686,10,1,0
1,7.467093,1,11.32795,11,0,0
0,5.669803,1,6.407701,13,2,0
0,13.09678,0,6.838437,10,1,1
0,6.224413,0,5.754038,5,2,0
0,16.25655,0,12.99932,9,0,0
1,10.74959,0,9.995799,12,1,0
0,16.42222,0,9.959938,13,2,1
0,5.585075,1,8.967992,13,2,0
0,3.583025,0,6.991807,15,1,0
1,10.48284,1,8.472212,13,0,0
1,2.457741,0,11.14249,15,1,0
1,5.006746,0,5.620259,13,0,0
1,17.53363,0,5.902462,17,1,0
0,11.9781,0,11.62995,12,2,1
0,21.06329,0,12.19992,9,1,0
0,9.453234,0,10.56558,12,1,2
0,3.109148,0,9.702895,11,1,2
0,16.93921,1,8.870546,13,3,1
0,10.16511,0,4.575379,9,1,0
0,2.598272,0,12.964,8,0,0
0,1.717806,0,10.06356,10,1,1
0,2.224742,0,8.327232,15,1,0
1,10.7668,1,10.19137,12,1,1
1,4.847252,1,11.2239,8,1,0
0,1.200249,0,12.80332,9,0,1
0,21.53238,0,11.67122,12,2,0
1,5.656086,1,12.21062,14,0,0
1,8.840599,1,7.262788,14,0,1
0,22.38582,0,8.601513,20,2,0
1,9.417302,0,8.665467,15,1,0
0,4.278907,0,10.65341,11,0,1
0,4.799511,0,12.47288,13,3,0
1,32.97693,1,8.521897,13,1,0
0,12.05316,0,9.283462,7,0,0
0,7.129721,0,11.15522,15,2,0
0,15.23335,0,6.471399,13,1,0
0,4.273105,0,7.197275,10,0,0
0,13.19046,0,11.34425,16,1,0
0,10.91353,0,15.16412,8,0,0
1,10.3362,0,6.969893,9,3,0
1,12.24574,0,6.850694,12,0,0
0,13.62126,0,4.585813,12,0,2
0,12.73029,0,11.02008,10,1,1
0,8.681614,0,9.403453,13,2,0
0,15.38202,0,5.672009,9,1,1
0,7.513611,0,11.41187,9,1,0
1,11.05993,0,10.67622,12,1,1
0,6.611955,0,9.593637,5,0,1
0,9.040057,0,6.165032,12,0,0
0,25.11299,0,14.37122,10,0,1
0,16.12811,0,13.48312,11,0,0
0,7.845114,0,13.45773,11,1,1
0,7.773669,1,9.742724,8,1,1
0,10.92196,0,11.64537,15,2,0
1,8.259385,0,5.84912,7,0,0
0,10.41798,0,5.881182,11,2,0
0,9.561875,0,11.27574,13,2,1
1,5.464488,0,6.599123,16,0,0
0,5.966695,0,4.868079,9,0,0
0,4.899911,0,10.5775,14,2,1
0,11.16749,0,12.25489,13,3,0
1,13.16571,0,11.40364,9,0,0
0,6.249599,1,11.60655,7,1,0
0,4.367739,0,6.799101,12,0,0
0,12.78697,0,6.244769,16,0,0
0,6.842584,0,10.17557,7,0,1
1,1.450219,0,9.278879,12,2,0
0,10.29318,0,14.35913,9,1,0
1,3.326476,0,12.05681,11,2,0
0,13.8101,1,7.619574,8,0,0
0,6.039499,1,8.018422,9,3,0
0,10.11079,0,12.74478,5,2,0
0,11.17999,0,9.165034,6,1,0
0,8.509962,0,9.008834,15,0,1
0,1.602966,0,14.75288,12,0,1
1,2.117403,0,5.582356,11,1,0
1,2.251237,0,14.22707,13,0,0
1,2.089917,0,12.62145,7,3,0
1,10.94284,0,11.13605,14,1,1
0,17.25514,0,7.412049,18,2,0
1,9.349103,0,8.212326,14,1,1
1,15.04337,0,13.7683,11,1,0
0,7.066142,0,8.561303,12,1,0
1,4.327078,0,11.00436,12,1,0
0,9.25677,0,11.74163,8,1,1
0,5.526815,0,6.414763,19,0,0
1,2.080255,0,6.718432,16,2,0
1,13.44855,1,12.51012,11,1,0
1,2.847117,0,6.133776,8,3,0
1,10.72393,0,8.458739,12,1,0
1,2.1782,0,12.85535,11,2,0
0,10.24306,0,10.77811,14,0,0
0,11.65333,0,10.56625,13,1,0
1,3.000251,0,7.718284,12,1,0
1,7.916586,0,9.88811,8,0,1
1,2.258878,1,12.87677,6,2,0
0,5.519258,0,12.93786,12,0,1
1,5.944147,0,6.566714,13,1,0
1,3.255652,0,14.3962,17,1,0
1,1.868309,0,16.64886,12,1,0
1,13.46637,0,8.733939,12,1,0
0,22.54598,0,6.862006,7,0,1
0,5.787415,0,9.091339,9,1,0
0,1.125218,1,11.49429,13,1,1
0,6.548905,0,10.01143,15,3,0
0,1.799293,0,9.135272,14,1,0
0,7.012788,0,8.70624,9,2,0
1,9.539097,0,6.280831,14,1,0
0,8.58684,0,11.73966,13,3,0
1,7.179432,0,6.224176,10,1,0
1,6.971589,1,13.62664,15,0,1
0,14.26274,0,7.483489,13,0,0
0,21.73641,0,14.27531,14,1,2
0,5.867453,0,7.683526,12,3,0
0,17.32489,0,10.36729,14,1,1
0,2.80856,1,5.261171,18,0,1
0,19.77964,0,7.024192,14,2,0
1,7.342789,0,10.03005,9,1,0
1,1.813125,0,7.163319,14,1,1
1,20.95648,0,10.653,14,0,1
1,18.47081,0,11.34582,13,1,0
0,1.571176,0,9.399095,11,3,0
1,17.2501,0,18.40676,9,0,0
0,8.74736,0,6.125568,15,1,1
0,13.36539,0,10.48235,11,2,0
1,7.311512,0,13.14802,20,1,0
1,13.98482,1,10.92788,13,0,2
1,18.24928,0,4.48145,13,1,0
0,3.101413,0,9.249754,15,0,0
0,5.97747,0,11.41893,9,0,0
0,14.83659,0,10.80515,10,0,0
1,7.72199,0,8.917382,14,1,0
1,2.10678,1,7.876098,13,1,0
1,3.518534,1,9.071716,13,2,0
0,3.172425,1,8.587338,10,2,1
1,2.266934,1,12.03535,14,2,1
0,8.794478,1,9.319944,15,1,0
1,7.5636,0,12.50981,15,2,0
1,12.00194,1,4.656974,8,1,1
0,15.64015,1,8.620715,14,3,0
1,2.431373,1,12.76804,12,1,2
0,17.29281,0,10.38163,12,1,0
1,21.13934,0,5.932274,13,0,0
0,4.462414,0,8.224676,10,0,0
0,15.77942,0,8.964938,15,1,0
0,11.31382,0,13.46958,14,0,1
0,3.678847,0,8.128102,18,2,0
1,6.967998,0,11.47009,8,0,0
1,6.515297,0,4.834122,19,1,0
0,15.6265,0,8.597035,9,1,0
1,7.296904,0,13.31608,14,3,0
1,7.032433,0,10.58815,12,2,0
1,17.09722,0,10.58433,15,1,0
0,2.563452,0,10.54343,17,2,1
1,8.287531,1,8.473613,14,1,0
1,2.437932,0,12.20023,9,1,0
0,11.81853,0,10.18788,16,2,0
0,28.06447,0,13.54628,4,0,1
1,10.02202,0,10.53385,15,0,1
0,4.731989,1,9.397798,11,0,0
1,11.91973,1,10.60642,13,2,0
0,16.01922,0,2.732357,13,0,0
0,7.220079,0,6.900504,6,0,1
0,4.454344,0,14.66079,10,1,0
0,11.20366,0,5.723715,13,0,0
0,9.858242,0,18.19254,9,1,0
1,1.689999,1,11.48341,16,1,1
0,7.899007,0,13.48535,7,0,1
0,10.52622,0,8.200607,15,0,2
1,11.15074,0,10.82436,13,1,0
0,17.2154,0,9.467888,14,0,0
0,8.922175,0,11.77423,16,1,0
1,4.267801,0,4.711767,15,3,0
1,1.294635,0,10.85027,8,3,2
1,2.168042,1,11.19605,9,0,0
1,8.268061,0,15.29979,13,1,1
0,5.538303,0,11.98454,12,2,0
1,7.733033,0,10.89639,11,1,1
1,6.446693,0,11.3254,8,1,0
0,11.81544,0,8.458642,9,1,0
0,20.72068,0,6.715052,15,0,0
1,20.74516,1,6.425239,17,2,0
0,4.24454,0,10.28547,10,1,1
0,16.88185,0,4.380817,11,0,1
0,6.184122,0,8.654216,10,1,0
0,10.12304,0,10.76239,14,1,0
1,3.046588,0,11.04908,12,0,0
1,1.365304,0,11.2124,11,3,0
0,11.34636,0,11.54934,11,0,1
0,19.77218,1,10.96556,18,1,1
1,10.59517,1,8.76848,16,2,0
0,16.17631,0,8.920519,18,1,1
1,3.493433,0,9.473029,15,1,0
1,10.31129,0,5.453667,15,1,0
0,8.33073,0,7.716878,15,0,0
1,3.267702,0,11.37883,12,0,0
1,1.891666,0,9.5481,14,3,1
0,6.06866,1,10.4737,9,2,0
1,2.290777,1,8.642574,14,1,0
0,7.53282,0,9.736413,9,1,1
1,9.27204,0,10.54741,11,0,0
0,6.725815,0,12.01598,13,1,1
0,2.320115,0,8.804879,18,0,0
0,15.41267,0,9.852216,11,1,1
0,12.55601,1,9.089124,8,3,0
0,20.51646,0,9.716777,13,1,0
1,1.304537,0,9.326261,11,1,0
1,17.15829,0,11.90764,13,2,2
0,23.77384,0,15.24347,18,2,0
1,3.213888,0,11.31727,12,2,1
1,11.00718,0,11.02812,14,1,2
1,10.18298,0,11.87094,5,1,1
1,6.693474,0,5.96299,14,1,1
0,2.072617,1,13.19515,17,0,0
1,3.62899,0,12.63329,14,2,1
0,1.598975,0,12.96527,12,0,1
0,8.161424,1,14.51569,15,1,0
1,8.201372,1,10.53608,15,1,0
1,4.606587,1,9.437887,9,0,0
0,7.469813,0,8.673822,8,0,1
1,6.21102,0,14.57549,7,0,0
1,2.048055,0,9.493706,15,1,0
0,2.159586,0,9.083996,16,1,1
0,2.123318,0,8.682117,13,1,0
0,8.220002,0,9.341592,13,2,1
1,6.631092,0,5.922697,12,2,0
1,9.389883,0,12.14774,15,0,0
0,8.718999,0,9.587984,15,0,0
0,9.372647,0,2.020834,9,2,0
0,19.92045,0,4.806157,12,2,0
1,2.518069,0,5.539493,11,2,0
0,4.433189,0,12.85748,14,0,0
1,9.873195,0,16.87597,14,0,1
0,12.03278,0,11.87073,14,2,0
1,2.408011,0,5.107328,14,1,0
1,3.876369,0,6.686068,11,0,0
1,7.713222,0,8.97627,12,2,0
1,6.566149,1,8.042299,14,2,0
0,9.075014,0,13.51253,16,2,0
0,7.802142,0,4.802614,10,1,1
0,6.281821,0,12.63743,6,0,0
0,10.16083,0,9.409854,12,0,0
0,10.44121,0,10.46074,12,2,0
0,2.923404,0,7.364671,5,1,0
1,7.930205,1,5.638287,13,0,0
0,5.664193,0,11.08379,11,0,0
0,3.41763,0,3.727902,8,1,0
1,3.589597,0,10.70974,14,2,0
1,4.123006,0,16.67865,18,0,0
0,3.769755,1,12.15921,11,0,0
1,2.312021,0,9.566023,14,3,0
0,11.96395,0,15.70968,10,0,0
0,1.481645,0,11.08684,6,1,0
0,4.540275,0,8.156206,15,1,1
1,15.12639,1,9.578665,17,2,1
1,6.894406,0,10.05121,14,1,0
0,7.994351,1,1.556784,9,1,2
0,8.989805,0,6.282281,11,0,0
1,22.60375,1,6.566112,13,0,0
1,9.910534,1,10.70363,15,3,0
1,1.597599,0,10.97771,9,2,0
0,9.705314,0,13.13153,12,1,2
1,9.254257,0,6.796972,11,0,0
1,13.262,0,8.178814,15,1,0
0,10.65826,0,8.91016,9,1,0
1,12.05486,0,5.730434,13,1,0
1,8.915226,0,9.617616,15,1,0
0,16.31066,0,5.042263,13,0,0
1,1.324008,0,12.80149,5,0,0
1,9.000072,0,13.15184,10,0,1
0,20.3759,0,12.79698,12,2,0
1,6.815025,0,7.214022,9,0,2
0,9.363006,0,11.22615,12,1,0
0,13.51008,1,6.564067,9,0,0
0,16.27138,0,11.66989,14,2,0
1,1.453865,0,11.24987,16,1,0
0,3.949032,0,5.317716,15,1,0
1,5.714934,0,6.659319,21,1,1
1,21.12911,0,14.35718,18,0,0
0,1.875298,0,7.654546,15,1,1
1,9.343412,1,6.926083,9,2,0
1,6.735348,0,8.516783,10,1,1
0,10.96818,1,18.34115,13,0,1
1,8.373701,0,6.382829,12,0,1
0,5.998405,0,15.41346,12,0,0
0,3.052755,0,10.24791,12,0,0
1,11.93299,0,17.70648,10,2,0
0,14.84017,1,9.714093,18,1,0
0,14.71926,0,10.62357,9,0,0
0,7.542197,0,8.042797,10,1,0
1,4.525491,0,13.46555,12,1,0
0,3.83138,0,10.03056,14,1,1
0,3.878694,1,11.31682,14,2,0
0,4.532646,0,13.20452,11,1,0
0,10.49454,1,14.88825,15,1,0
1,6.678303,1,9.637687,7,2,1
1,3.212519,0,9.57821,14,1,0
1,2.54348,0,10.15947,16,2,1
0,6.976028,0,12.93507,10,1,2
1,5.288444,0,12.9092,16,2,1
1,1.832601,1,3.093082,15,1,0
0,4.870047,0,10.87864,13,0,0
0,9.688639,0,9.092051,12,1,0
0,13.61564,0,4.180656,14,0,0
1,4.939997,0,12.82617,16,0,0
1,15.51348,1,8.947076,15,0,1
1,9.556572,0,5.610881,10,3,0
0,2.149435,0,18.78705,16,0,0
1,7.035161,0,10.64353,11,2,2
0,15.84051,1,7.709487,7,1,0
1,13.31462,1,6.383836,14,0,0
1,1.862828,0,11.74644,11,1,0
0,15.14561,0,14.13784,10,0,1
0,5.902195,0,10.56362,12,1,0
1,2.339183,0,8.25657,14,1,0
0,15.53401,0,10.51882,12,1,0
1,10.71719,0,9.265037,10,2,0
0,2.668217,0,11.88396,16,2,1
1,8.539485,0,3.199247,15,0,0
0,4.527649,0,3.836284,14,0,2
0,8.664975,0,9.852096,7,1,0
0,1.567389,0,14.33729,16,2,0
1,4.14274,1,7.753207,7,2,0
1,5.18336,0,10.25011,8,2,1
0,10.34256,1,6.886832,14,1,0
1,3.1741,0,6.346383,12,3,2
1,3.209982,0,12.25181,11,1,2
1,13.02762,0,12.06657,14,1,0
1,1.625652,0,11.39258,9,1,0
0,1.201284,0,10.02146,13,1,0
1,6.645392,0,6.827248,9,1,0
0,16.23853,0,11.07961,14,3,0
0,16.12056,0,12.29069,7,1,1
0,4.157726,1,7.98482,17,2,0
1,9.880576,0,7.394984,10,1,1
1,11.63547,1,11.11128,10,0,0
1,5.929212,0,4.821467,13,0,1
1,5.875553,1,9.823796,10,2,0
0,3.695049,0,10.49797,11,0,0
0,2.590681,0,9.175744,16,1,0
0,3.352593,0,7.545047,11,1,1
0,9.93773,1,10.67816,10,1,0
1,7.988116,0,5.808195,15,1,0
1,10.47789,0,12.16211,12,0,0
0,8.099865,0,11.28401,12,2,0
0,1.611266,0,11.62501,13,1,0
0,10.58401,0,6.794031,12,0,0
1,1.916489,0,10.43721,11,1,1
0,28.57082,0,8.382585,13,1,1
1,1.532436,0,13.10218,10,1,1
1,12.7895,0,10.22177,13,2,1
1,8.640886,0,13.42202,14,0,0
0,6.465898,0,7.749499,21,0,0
0,9.416447,0,10.77733,15,2,1
0,3.062161,0,11.26231,11,2,2
1,8.692007,1,15.60533,8,2,1
0,11.07503,0,17.13207,14,1,0
1,1.524132,0,12.45757,14,0,1
0,10.70349,0,7.096983,14,1,0
1,2.327566,1,6.955194,11,0,0
1,1.764563,0,9.924365,9,2,0
0,1.190018,0,11.82011,14,1,0
0,2.049307,0,10.29605,5,0,0
0,16.7247,0,8.76533,13,1,0
1,5.599131,0,12.89459,13,0,0
0,2.71724,0,4.804521,11,0,1
1,5.207616,0,6.292876,8,1,1
0,3.98008,0,10.40005,10,0,0
0,14.66848,0,5.576787,13,1,0
1,1.932645,0,11.64702,9,0,1
1,16.5488,0,9.797301,14,0,1
1,22.25056,0,10.66418,19,1,1
0,1.356734,0,7.69635,11,0,2
0,20.45201,1,12.81088,10,2,0
0,13.84669,0,9.93131,14,0,1
1,6.207517,0,13.09743,15,0,0
0,7.603445,0,5.96154,15,1,0
1,7.182107,0,10.34705,8,1,1
0,7.266887,1,10.46718,8,3,1
0,8.322733,0,7.186131,12,0,0
1,9.961602,0,4.879655,14,2,0
1,9.244926,1,10.86219,12,1,1
1,3.088732,1,7.064722,10,0,0
1,2.645653,0,12.13928,12,2,0
0,16.41429,0,13.02587,13,2,1
1,4.459961,1,6.68792,11,1,0
0,5.705684,0,18.21093,7,0,0
0,7.006647,0,9.002874,19,0,0
0,14.56261,0,14.86104,11,0,0
0,12.73703,1,12.79584,11,2,0
1,14.24378,0,11.40334,14,1,0
1,4.189207,1,11.28003,15,0,0
1,2.443144,0,10.11956,8,1,0
1,4.95874,0,13.96143,17,0,0
0,2.326806,0,4.416956,10,0,0
1,6.365101,0,12.28017,9,0,1
1,7.010649,0,8.928833,10,2,1
1,15.3889,0,8.330352,17,1,0
0,10.88204,0,4.715269,14,1,2
1,6.908158,0,9.475122,7,1,1
1,7.146126,0,7.731174,16,2,0
1,4.656535,0,6.69772,13,2,2
0,8.549649,0,6.080136,12,1,1
0,2.138986,0,11.93478,16,1,0
0,4.026439,0,12.9604,13,2,0
0,14.65682,0,14.06247,10,1,1
0,24.26165,1,14.4014,11,1,0
1,7.348682,0,8.484795,10,2,1
1,1.683285,0,12.01782,16,0,0
0,10.13511,0,12.04113,11,1,0
1,1.786765,0,9.622636,8,2,0
0,7.685124,0,10.23625,12,1,1
1,7.131841,1,7.552868,12,3,0
0,3.555031,0,12.06425,10,2,0
0,10.00078,0,6.065054,11,2,0
0,23.18508,0,17.51312,17,2,2
1,8.442986,1,9.610898,5,2,0
0,7.602068,0,5.790141,9,0,0
0,4.461349,0,11.21693,10,0,1
0,17.4113,0,12.49193,12,0,2
0,5.881307,0,6.146386,9,1,0
0,4.043506,0,6.173848,15,0,0
0,8.301576,0,12.63119,14,1,1
1,7.891654,0,13.94164,12,0,0
1,18.62057,0,7.802625,10,3,0
0,4.672744,0,15.75223,11,0,1
0,18.16755,0,8.199481,11,0,0
1,8.997315,0,8.596007,12,2,0
0,3.707186,1,6.808384,13,0,0
1,20.0119,0,7.602007,6,1,0
1,4.060006,0,9.556195,10,0,1
1,9.176772,0,11.86282,13,2,0
1,1.822794,0,7.043024,14,2,0
0,15.45104,0,5.663947,9,0,0
0,8.399966,0,9.023573,15,3,0
1,5.179771,0,10.5114,11,2,0
1,7.439729,0,9.197331,11,0,1
0,11.85169,0,5.879101,15,3,1
0,4.066766,0,12.78854,12,0,0
1,1.1426,0,15.13755,18,2,0
1,4.767276,1,9.491553,13,2,0
0,1.398734,0,9.528256,11,3,2
1,9.873117,0,10.00402,15,0,0
0,1.034561,0,11.76058,12,1,0
0,15.65432,0,10.20766,17,1,0
0,9.348659,0,6.611603,18,1,1
0,7.114816,0,9.643868,15,1,2
1,8.924108,0,12.75765,13,0,0
0,6.907426,0,8.329338,9,0,1
1,7.869508,0,14.79074,7,0,0
0,5.810607,0,10.76068,13,0,0
0,15.67732,0,5.827855,16,1,0
1,12.82008,0,6.827972,11,1,0
1,10.3665,0,9.632999,16,0,0
1,9.060745,0,2.589804,10,0,0
0,11.32725,0,8.048795,11,2,0
0,5.8078,0,10.19121,15,2,0
1,11.59206,1,11.34716,15,0,0
1,4.38777,1,7.636536,11,1,0
0,18.11168,0,4.448719,14,0,0
0,9.091454,0,8.663723,11,2,0
1,5.624237,1,4.211338,12,1,1
0,14.77367,0,7.682652,13,2,0
1,8.53275,1,5.907805,11,0,1
0,6.029814,0,14.33897,17,0,1
0,23.91177,1,7.42634,10,3,1
0,2.644504,0,15.34082,8,3,0
1,2.543632,1,16.48878,14,2,0
1,1.320603,0,8.955496,6,2,0
1,12.15758,0,8.898744,16,1,0
0,10.90461,0,9.029372,13,0,0
0,13.0257,0,11.60977,13,1,1
